Date,High,Low,Open,Close,Volume,Adj Close
01-04-2019,21,19,19.5,19.60000038,3786,18.7279892
02-04-2019,19.89999962,19.5,19.79999924,19.79999924,2006,18.91908836
03-04-2019,19.95000076,19.5,19.85000038,19.60000038,884,18.7279892
04-04-2019,19.79999924,19,19.5,19.25,4821,18.39355659
05-04-2019,19.89999962,18.60000038,19.04999924,19.75,3803,18.8713131
08-04-2019,20,19.20000076,19.5,19.45000076,1764,18.58465958
09-04-2019,19.64999962,19,19.39999962,19.64999962,3425,18.77576256
10-04-2019,19.45000076,19,19.39999962,19.25,3206,18.39355659
11-04-2019,19.95000076,19.04999924,19.04999924,19.5,4393,18.63243484
12-04-2019,19.95000076,19.5,19.5,19.85000038,1644,18.96686363
15-04-2019,20.39999962,19.5,19.95000076,20,7686,19.11018944
16-04-2019,20.25,19.75,20.25,20.14999962,1287,19.25351715
18-04-2019,20.45000076,19.29999924,20,20.39999962,4765,19.49239349
22-04-2019,20.35000038,19.54999924,20.35000038,19.79999924,408,18.91908836
23-04-2019,20,19.5,19.70000076,19.85000038,2660,18.96686363
24-04-2019,19.85000038,19,19.54999924,19.25,3213,18.39355659
25-04-2019,20.25,19.25,19.45000076,19.70000076,4426,18.82353973
26-04-2019,20.70000076,19.70000076,20,20.39999962,5864,19.49239349
30-04-2019,20.10000038,19.70000076,20,19.75,4311,18.8713131
02-05-2019,20.45000076,19.60000038,20.45000076,19.60000038,4018,18.7279892
03-05-2019,20.29999924,19.60000038,19.64999962,20.14999962,3049,19.25351715
06-05-2019,20.14999962,19.75,19.75,19.89999962,1959,19.0146389
07-05-2019,20,19.54999924,19.60000038,20,7450,19.11018944
08-05-2019,19.85000038,19.25,19.60000038,19.5,7219,18.63243484
09-05-2019,19.64999962,19.39999962,19.64999962,19.60000038,123,18.7279892
10-05-2019,19.75,19.29999924,19.5,19.64999962,787,18.77576256
13-05-2019,19.54999924,19.10000038,19.10000038,19.14999962,1449,18.29800606
14-05-2019,19.29999924,18.70000076,19.10000038,19.10000038,4330,18.25023079
15-05-2019,19.79999924,19.10000038,19.20000076,19.25,7952,18.39355659
16-05-2019,19.54999924,19.10000038,19.45000076,19.45000076,9115,18.58465958
17-05-2019,19.70000076,19.04999924,19.64999962,19.20000076,9175,18.34578323
20-05-2019,19.85000038,19.25,19.25,19.70000076,2246,18.82353973
21-05-2019,19.85000038,19.39999962,19.5,19.75,923,18.8713131
22-05-2019,19.70000076,18.60000038,19.45000076,19.25,7789,18.39355659
23-05-2019,19.70000076,19.04999924,19.39999962,19.20000076,11771,18.34578323
24-05-2019,19.79999924,19.20000076,19.35000038,19.35000038,9985,18.48910904
27-05-2019,19.95000076,19.35000038,19.70000076,19.39999962,12657,18.53688431
28-05-2019,19.75,19.14999962,19.70000076,19.25,22337,18.39355659
29-05-2019,20,19.20000076,19.20000076,19.54999924,4801,18.68021011
30-05-2019,20,19.35000038,19.5,19.64999962,8878,18.77576256
31-05-2019,19.89999962,19.14999962,19.85000038,19.25,14712,18.39355659
03-06-2019,19.85000038,19.20000076,19.35000038,19.25,7871,18.39355659
04-06-2019,19.75,19.20000076,19.45000076,19.29999924,2410,18.44133186
06-06-2019,19.39999962,19.04999924,19.04999924,19.25,2698,18.39355659
07-06-2019,19.25,18.75,19.25,18.79999924,9588,17.96357918
10-06-2019,19.04999924,18.70000076,18.85000038,18.79999924,2009,17.96357918
11-06-2019,18.89999962,18.54999924,18.85000038,18.64999962,11332,17.82025337
12-06-2019,19,18.25,18.54999924,18.35000038,8659,17.53359985
13-06-2019,18.70000076,17.70000076,18.70000076,17.85000038,17160,17.05584526
14-06-2019,17.89999962,17.29999924,17.79999924,17.5,12492,16.72141647
17-06-2019,17.45000076,17.20000076,17.25,17.20000076,10400,16.43476486
18-06-2019,17.75,16.70000076,17.04999924,17.14999962,4271,16.38698959
19-06-2019,17.04999924,15.5,17,16.14999962,19370,15.43147945
20-06-2019,16.5,15.19999981,15.35000038,16.45000076,2867,15.71813202
21-06-2019,17.39999962,15.60000038,15.60000038,16.54999924,7017,15.81368256
24-06-2019,16.89999962,16,16,16.39999962,4030,15.6703558
25-06-2019,16.75,16.04999924,16.04999924,16.39999962,6816,15.6703558
26-06-2019,16.85000038,16.04999924,16.04999924,16.35000038,5322,15.62258053
27-06-2019,16.75,16.14999962,16.14999962,16.35000038,16080,15.62258053
28-06-2019,16.89999962,15.89999962,15.89999962,16.64999962,9397,15.90923309
01-07-2019,17.5,16.04999924,16.04999924,16.79999924,7234,16.05255699
02-07-2019,16.79999924,16.20000076,16.20000076,16.45000076,17616,15.71813202
03-07-2019,16.85000038,16.14999962,16.14999962,16.79999924,14545,16.05255699
04-07-2019,19.35000038,16.45000076,16.45000076,18.10000038,27598,17.2947216
05-07-2019,19,17.54999924,17.54999924,17.70000076,27923,16.91251945
08-07-2019,18.5,17.25,18.5,17.5,8220,16.72141647
09-07-2019,17.79999924,17,17.04999924,17.20000076,12172,16.43476486
10-07-2019,17.5,17,17.14999962,17.14999962,1182,16.38698959
11-07-2019,18.04999924,17.04999924,17.04999924,17.39999962,32438,16.62586594
12-07-2019,17.45000076,16.60000038,17.10000038,17.14999962,11731,16.67447853
15-07-2019,17.85000038,17.14999962,17.14999962,17.20000076,2212,17.02083397
16-07-2019,17.60000038,17,17,17.29999924,4771,17.11979103
17-07-2019,17.54999924,17,17,17.25,3398,17.0703125
18-07-2019,17.70000076,17.04999924,17.04999924,17.29999924,6371,17.11979103
19-07-2019,17.39999962,17.04999924,17.04999924,17.20000076,3068,17.02083397
22-07-2019,16.85000038,15.75,16.54999924,16.25,14875,16.08072853
23-07-2019,16.85000038,16.04999924,16.04999924,16.39999962,3100,16.22916603
24-07-2019,17.25,16.04999924,16.04999924,17,15415,16.82291603
25-07-2019,17.45000076,16.64999962,16.64999962,17,2629,16.82291603
26-07-2019,17.29999924,16.54999924,16.70000076,16.79999924,2906,16.62499809
29-07-2019,18.85000038,16.25,16.25,18.14999962,15524,17.9609375
30-07-2019,18,17,17.54999924,17.20000076,5515,17.02083397
31-07-2019,17.89999962,16.25,16.5,16.79999924,7218,16.62499809
01-08-2019,17.79999924,16.10000038,16.39999962,16.29999924,5239,16.13020706
02-08-2019,16.64999962,15.14999962,16.10000038,16.29999924,11212,16.13020706
05-08-2019,17.35000038,15,16.20000076,15.85000038,19437,15.68489552
06-08-2019,18,14.30000019,16.10000038,16.70000076,2354,16.52604294
07-08-2019,17,16.14999962,17,16.79999924,1525,16.62499809
08-08-2019,17,16.04999924,16.60000038,16.85000038,1200,16.67447853
09-08-2019,17.85000038,16.5,17,17.70000076,680,17.515625
13-08-2019,17.5,16,17.5,17,1426,16.82291603
14-08-2019,20.39999962,16.04999924,16.79999924,19.70000076,73807,19.49479294
16-08-2019,20,17.35000038,20,18,15804,17.8125
19-08-2019,18.39999962,17.35000038,17.75,18.20000076,3327,18.01041794
20-08-2019,19,17.45000076,17.70000076,18.60000038,2883,18.40625
21-08-2019,18,16.60000038,18,17,12629,16.82291603
22-08-2019,17.35000038,16.39999962,16.70000076,16.75,3944,16.57551956
23-08-2019,17.10000038,15.44999981,16.39999962,16.85000038,1587,16.67447853
26-08-2019,17.04999924,16.04999924,16.85000038,16.5,1920,16.328125
27-08-2019,18.10000038,17,17,17.70000076,1082,17.515625
28-08-2019,17.54999924,17.04999924,17.5,17.5,2003,17.31770706
29-08-2019,18,16.39999962,17,17.14999962,2206,16.97135353
30-08-2019,18.45000076,16.54999924,17.45000076,16.70000076,12118,16.52604294
03-09-2019,16.75,16.10000038,16.20000076,16.54999924,5214,16.37760353
04-09-2019,16.64999962,16.20000076,16.5,16.45000076,1740,16.27864647
05-09-2019,18.10000038,16.39999962,18.10000038,16.95000076,403,16.7734375
06-09-2019,17.35000038,16.25,16.60000038,17,1304,16.82291603
09-09-2019,17.75,16.5,17.75,17.45000076,910,17.26823044
11-09-2019,19,17.5,17.95000076,18.79999924,10362,18.60416603
12-09-2019,19.70000076,18.10000038,18.64999962,18.95000076,3403,18.75260544
13-09-2019,19.60000038,18.04999924,19.60000038,18.75,4430,18.5546875
16-09-2019,18.79999924,17.85000038,18.75,18.64999962,2326,18.45572853
17-09-2019,19.29999924,17.39999962,19.29999924,18.5,1969,18.30729103
18-09-2019,19.14999962,17.64999962,18.39999962,18,4630,17.8125
19-09-2019,18.29999924,17.54999924,17.75,17.85000038,2256,17.6640625
20-09-2019,18,17.29999924,17.95000076,17.85000038,4702,17.6640625
23-09-2019,19.85000038,17.5,18.25,17.95000076,5871,17.76302147
24-09-2019,18.89999962,17.45000076,17.95000076,17.54999924,4333,17.36718559
25-09-2019,19.95000076,16.64999962,17.10000038,17.54999924,13376,17.36718559
26-09-2019,18.64999962,16.85000038,16.85000038,17.45000076,4373,17.26823044
27-09-2019,18.45000076,16.75,17.39999962,17.54999924,892,17.36718559
30-09-2019,18.25,17.10000038,17.39999962,17.75,1491,17.56510353
01-10-2019,18,17.25,17.5,17.45000076,2403,17.26823044
03-10-2019,17.75,16.60000038,17.75,17.04999924,17216,16.87239456
04-10-2019,17,16.10000038,16.60000038,16.75,6443,16.57551956
07-10-2019,16.75,16,16.75,16.25,3671,16.08072853
09-10-2019,16.10000038,14.75,16.10000038,15.85000038,10747,15.68489552
10-10-2019,16.39999962,15.25,15.25,15.44999981,4657,15.28906155
11-10-2019,15.94999981,15,15.5,15.69999981,6930,15.53645802
14-10-2019,15.89999962,15.25,15.75,15.80000019,7309,15.63541698
15-10-2019,16.25,15.14999962,15.80000019,16.25,6439,16.08072853
16-10-2019,17.79999924,16.29999924,16.45000076,17.64999962,4742,17.46614456
17-10-2019,18,16.54999924,17.79999924,17.89999962,4419,17.71354103
18-10-2019,18.79999924,17.75,18,18.54999924,20855,18.35676956
22-10-2019,18.79999924,17.14999962,18.5,18.20000076,19852,18.01041794
23-10-2019,18.79999924,17.54999924,18.5,18.45000076,1742,18.2578125
24-10-2019,18.89999962,17.5,18.5,18.45000076,3606,18.2578125
25-10-2019,19,17.5,18,18.75,3102,18.5546875
29-10-2019,19,17.04999924,17.79999924,18.25,11245,18.05989456
30-10-2019,18.85000038,17.70000076,18.85000038,18.39999962,4188,18.20833206
31-10-2019,18.95000076,17.75,18.20000076,18.60000038,8235,18.40625
01-11-2019,19.14999962,17.95000076,18,18.14999962,15291,17.9609375
04-11-2019,19.10000038,18.5,19.10000038,19,3074,18.80208206
05-11-2019,19.25,17.79999924,18.79999924,18.79999924,8392,18.60416603
06-11-2019,19.04999924,18.20000076,18.25,18.95000076,6228,18.75260544
07-11-2019,19.5,18.35000038,18.95000076,19.10000038,4162,18.90104103
08-11-2019,19.39999962,18.25,19.39999962,18.95000076,16469,18.75260544
11-11-2019,19.75,18.10000038,19,18.60000038,19012,18.40625
13-11-2019,19.5,18.54999924,18.60000038,18.89999962,12974,18.703125
14-11-2019,19.20000076,18.45000076,18.60000038,18.54999924,31372,18.35676956
15-11-2019,19.20000076,18.25,18.35000038,18.79999924,15893,18.60416603
18-11-2019,19.39999962,18.60000038,18.60000038,18.95000076,16832,18.75260544
19-11-2019,19.95000076,18.5,19.35000038,19.04999924,20223,18.85156059
20-11-2019,19.35000038,18.5,19.10000038,19.20000076,7697,19
21-11-2019,19.70000076,18.70000076,19.29999924,18.89999962,5366,18.703125
22-11-2019,19.29999924,18.64999962,18.70000076,18.95000076,8915,18.75260544
25-11-2019,19.5,18.85000038,18.85000038,19.10000038,2637,18.90104103
26-11-2019,19.45000076,18.89999962,19,19.10000038,16317,18.90104103
27-11-2019,19.5,18.75,18.75,19.39999962,6401,19.19791603
28-11-2019,19.54999924,18.60000038,18.60000038,19.35000038,1902,19.1484375
29-11-2019,19.5,18.25,18.5,19.29999924,11577,19.09895706
02-12-2019,20.5,18.85000038,19.89999962,19.20000076,3816,19
03-12-2019,19.60000038,18.75,18.79999924,19.20000076,599,19
04-12-2019,19.75,18.70000076,18.70000076,18.75,9509,18.5546875
05-12-2019,19.5,18.64999962,18.64999962,18.95000076,6349,18.75260544
06-12-2019,19.29999924,17.75,17.75,19,7979,18.80208206
09-12-2019,19.5,18.29999924,19.5,19.10000038,6212,18.90104103
10-12-2019,19.25,18.79999924,18.79999924,19.04999924,1861,18.85156059
11-12-2019,19.39999962,18.75,19.20000076,18.89999962,25814,18.703125
12-12-2019,19.5,18.60000038,18.60000038,19.35000038,1349,19.1484375
13-12-2019,19.5,18.29999924,18.85000038,18.60000038,14518,18.40625
16-12-2019,19.39999962,17.75,18,18.85000038,3580,18.65364647
17-12-2019,19.39999962,18.79999924,18.79999924,19,17595,18.80208206
18-12-2019,19.5,18.75,19.10000038,19.14999962,17217,18.95051956
19-12-2019,19.45000076,18.95000076,19.14999962,19.20000076,1570,19
20-12-2019,19.75,19,19.29999924,19.29999924,2749,19.09895706
23-12-2019,19.70000076,18.5,19.70000076,19,13173,18.80208206
24-12-2019,19.10000038,18.85000038,19,18.95000076,4800,18.75260544
26-12-2019,19.45000076,18.89999962,19.20000076,19.29999924,1406,19.09895706
27-12-2019,19.25,19,19.10000038,19,1929,18.80208206
30-12-2019,20,18.25,19.5,19.70000076,3854,19.49479294
31-12-2019,19.5,18.70000076,19.10000038,19.39999962,4187,19.19791603
01-01-2020,20.35000038,19.25,20.35000038,20.20000076,3447,19.98958397
02-01-2020,20.89999962,19.85000038,19.85000038,20.54999924,1242,20.33593559
03-01-2020,20.89999962,19.45000076,20.5,20.89999962,2307,20.68229103
06-01-2020,20.95000076,18.70000076,20.75,20.29999924,5105,20.08854103
07-01-2020,24,20.5,20.5,22.5,91212,22.265625
08-01-2020,22.5,21.25,21.25,21.79999924,11453,21.57291603
09-01-2020,22.95000076,20.29999924,22.39999962,21.89999962,6732,21.671875
10-01-2020,21.89999962,20,21.85000038,20.20000076,20201,19.98958397
13-01-2020,22.95000076,19.10000038,21.60000038,22.35000038,39584,22.1171875
14-01-2020,23,21.20000076,22.89999962,22.39999962,18956,22.16666603
15-01-2020,23,21.35000038,21.95000076,22.85000038,10688,22.61197853
16-01-2020,23,22.10000038,23,22.64999962,9872,22.4140625
17-01-2020,22.79999924,21.54999924,22,22.64999962,4480,22.4140625
20-01-2020,22.5,21.14999962,22.5,21.5,9141,21.27604103
21-01-2020,22.79999924,20.20000076,21.10000038,20.79999924,20139,20.58333206
22-01-2020,21.89999962,20.5,21.89999962,20.70000076,7113,20.484375
23-01-2020,20.64999962,20.14999962,20.25,20.5,7191,20.28645706
24-01-2020,23.45000076,19.64999962,20.04999924,21.70000076,21994,21.47395897
27-01-2020,21.79999924,20.29999924,21.79999924,21,12819,20.78125
28-01-2020,22.89999962,20.10000038,22.89999962,21.25,12744,21.02864456
29-01-2020,22.20000076,20.79999924,22.20000076,21.39999962,4465,21.17708206
30-01-2020,23.89999962,20,20.5,23.10000038,34295,22.859375
31-01-2020,24.85000038,21.5,23.89999962,22.20000076,50269,21.96875
03-02-2020,22.29999924,20.75,22.25,21.04999924,13713,20.83072853
04-02-2020,22.5,20.79999924,20.95000076,21.60000038,2873,21.375
05-02-2020,21.5,20.04999924,21.29999924,20.5,17608,20.28645706
06-02-2020,21,20.5,21,21,1715,20.78125
07-02-2020,21,19.75,20.89999962,20.64999962,25167,20.43489456
10-02-2020,21.45000076,20.60000038,20.89999962,21.29999924,20003,21.07812309
11-02-2020,21.45000076,20.75,21.45000076,21.29999924,4728,21.07812309
12-02-2020,21.29999924,20.14999962,20.89999962,20.79999924,6158,20.58333206
13-02-2020,21.29999924,19.70000076,21.25,20.85000038,23093,20.6328125
14-02-2020,21.25,20.25,20.54999924,21.14999962,5647,20.9296875
17-02-2020,21.20000076,19.89999962,20.54999924,20.14999962,4977,19.94010353
18-02-2020,20.5,19.79999924,20,20.25,6368,20.0390625
19-02-2020,20.45000076,19.70000076,20.04999924,20.20000076,9706,19.98958397
20-02-2020,20.5,19.75,20.25,20.04999924,12379,19.84114456
24-02-2020,20.5,19.60000038,20.45000076,19.64999962,12584,19.4453125
25-02-2020,19.95000076,19.25,19.54999924,19.35000038,5890,19.1484375
26-02-2020,19.95000076,19.04999924,19.35000038,19.14999962,11562,18.95051956
27-02-2020,19.79999924,19,19.79999924,19.5,24510,19.296875
28-02-2020,19.79999924,18.29999924,19.5,19.45000076,37104,19.24739647
02-03-2020,19.39999962,18.60000038,18.70000076,18.75,7310,18.5546875
03-03-2020,19.29999924,18.45000076,18.45000076,19,1704,18.80208206
04-03-2020,20,18.39999962,18.5,19.20000076,6253,19
05-03-2020,20,18.5,18.75,18.85000038,3670,18.85000038
06-03-2020,19.20000076,18.20000076,18.20000076,18.5,18768,18.5
09-03-2020,19.60000038,17.60000038,18,19.5,24297,19.5
11-03-2020,19.79999924,18.45000076,19.20000076,18.95000076,5414,18.95000076
12-03-2020,18.89999962,16.29999924,17.79999924,17.70000076,30814,17.70000076
13-03-2020,19.89999962,16.5,17.70000076,18.54999924,16527,18.54999924
16-03-2020,19.64999962,17.25,18.54999924,17.95000076,42041,17.95000076
17-03-2020,19,17.29999924,18,18.14999962,20757,18.14999962
18-03-2020,18.95000076,16.85000038,18.95000076,17.04999924,27974,17.04999924
19-03-2020,17.70000076,15,16.10000038,16.20000076,11839,16.20000076
20-03-2020,17,16.20000076,16.89999962,17,1481,17
23-03-2020,20.35000038,14.60000038,16.25,15.19999981,15523,15.19999981
24-03-2020,15.89999962,12.55000019,15.89999962,14.94999981,8938,14.94999981
25-03-2020,14.94999981,12.60000038,14,13.30000019,12594,13.30000019
26-03-2020,14.85000038,13.35000038,13.89999962,14.55000019,946,14.55000019
27-03-2020,16.29999924,14.19999981,16.20000076,15.05000019,4161,15.05000019
30-03-2020,15.5,13.25,15.5,14,3582,14
31-03-2020,14.60000038,13.80000019,13.85000038,14.5,1832,14.5
